session_id,user_id,evse_id,start_ts,end_ts,session_type,energy_kwh,import_kwh,export_kwh,net_kwh,tariff_model
research_20260521_1000-0395,user-003,EVSE-002,2026-05-21T03:39:22.618865Z,2026-05-21T04:39:22.618865Z,charge_only,11.475,11.475,0.0,11.475,TOU
research_20260521_1000-0396,user-010,EVSE-024,2026-05-21T08:56:39.396310Z,2026-05-21T09:16:39.396310Z,bidirectional,1.911,2.725,0.814,1.911,TOU
research_20260521_1000-0397,user-001,EVSE-047,2026-05-21T06:44:14.392180Z,2026-05-21T07:44:14.392180Z,charge_only,11.129,11.129,0.0,11.129,TOU
research_20260521_1000-0398,user-007,EVSE-042,2026-05-21T04:57:51.150605Z,2026-05-21T05:17:51.150605Z,charge_only,3.944,3.944,0.0,3.944,TOU
research_20260521_1000-0399,user-003,EVSE-003,2026-05-21T03:04:07.283742Z,2026-05-21T04:04:07.283742Z,bidirectional,6.276,14.352,8.076,6.276,TOU
research_20260521_1000-0400,user-007,EVSE-003,2026-05-21T16:43:23.364473Z,2026-05-21T17:43:23.364473Z,discharge_only,-21.553,0.0,21.553,-21.553,TOU
research_20260521_1000-0401,user-005,EVSE-029,2026-05-21T06:02:08.061029Z,2026-05-21T07:02:08.061029Z,charge_only,11.289,11.289,0.0,11.289,TOU
research_20260521_1000-0402,user-004,EVSE-019,2026-05-21T19:35:16.589847Z,2026-05-21T20:35:16.589847Z,bidirectional,3.865,7.482,3.617,3.865,TOU
research_20260521_1000-0403,user-009,EVSE-007,2026-05-21T04:14:29.800239Z,2026-05-21T05:29:29.800239Z,charge_only,25.984,25.984,0.0,25.984,TOU
research_20260521_1000-0404,user-002,EVSE-042,2026-05-21T12:56:15.853209Z,2026-05-21T13:56:15.853209Z,charge_only,11.527,11.527,0.0,11.527,TOU
research_20260521_1000-0405,user-002,EVSE-023,2026-05-21T10:51:05.702436Z,2026-05-21T12:06:05.702436Z,bidirectional,4.848,9.431,4.583,4.848,TOU
research_20260521_1000-0406,user-009,EVSE-010,2026-05-21T19:11:11.123085Z,2026-05-21T20:11:11.123085Z,charge_only,10.546,10.546,0.0,10.546,TOU
research_20260521_1000-0407,user-009,EVSE-043,2026-05-21T21:58:04.983200Z,2026-05-21T22:58:04.983200Z,bidirectional,4.197,7.711,3.514,4.197,TOU
research_20260521_1000-0408,user-006,EVSE-046,2026-05-21T17:52:00.078344Z,2026-05-21T18:12:00.078344Z,bidirectional,-0.277,3.506,3.783,-0.277,TOU
research_20260521_1000-0409,user-008,EVSE-042,2026-05-21T05:48:24.591549Z,2026-05-21T06:48:24.591549Z,charge_only,23.025,23.025,0.0,23.025,TOU
research_20260521_1000-0410,user-010,EVSE-002,2026-05-21T06:33:41.254622Z,2026-05-21T07:13:41.254622Z,charge_only,14.524,14.524,0.0,14.524,TOU
research_20260521_1000-0411,user-001,EVSE-010,2026-05-21T18:57:42.572899Z,2026-05-21T19:27:42.572899Z,bidirectional,0.265,5.755,5.49,0.265,TOU
research_20260521_1000-0412,user-008,EVSE-038,2026-05-21T12:40:03.333236Z,2026-05-21T13:40:03.333236Z,bidirectional,10.895,16.083,5.188,10.895,TOU
research_20260521_1000-0413,user-008,EVSE-040,2026-05-21T18:25:03.340085Z,2026-05-21T18:45:03.340085Z,bidirectional,0.346,4.0,3.654,0.346,TOU
research_20260521_1000-0414,user-007,EVSE-019,2026-05-21T23:29:02.281705Z,2026-05-22T00:09:02.281705Z,bidirectional,3.718,8.986,5.268,3.718,TOU
research_20260521_1000-0415,user-007,EVSE-007,2026-05-21T03:59:21.823563Z,2026-05-21T04:39:21.823563Z,charge_only,7.35,7.35,0.0,7.35,TOU
research_20260521_1000-0416,user-008,EVSE-005,2026-05-21T16:41:44.476410Z,2026-05-21T17:11:44.476410Z,bidirectional,8.327,10.043,1.716,8.327,TOU
research_20260521_1000-0417,user-004,EVSE-039,2026-05-21T21:05:12.553964Z,2026-05-21T21:35:12.553964Z,bidirectional,2.221,3.716,1.495,2.221,TOU
research_20260521_1000-0418,user-008,EVSE-033,2026-05-21T04:48:27.533103Z,2026-05-21T05:08:27.533103Z,charge_only,2.198,2.198,0.0,2.198,TOU
research_20260521_1000-0419,user-004,EVSE-029,2026-05-21T02:07:10.829426Z,2026-05-21T02:37:10.829426Z,bidirectional,4.177,7.612,3.435,4.177,TOU
research_20260521_1000-0420,user-001,EVSE-034,2026-05-21T18:05:44.692017Z,2026-05-21T19:05:44.692017Z,bidirectional,7.57,9.533,1.963,7.57,TOU
research_20260521_1000-0421,user-001,EVSE-011,2026-05-21T13:21:41.201240Z,2026-05-21T13:41:41.201240Z,charge_only,6.98,6.98,0.0,6.98,TOU
research_20260521_1000-0422,user-001,EVSE-020,2026-05-21T08:08:20.778715Z,2026-05-21T08:38:20.778715Z,bidirectional,1.006,6.305,5.299,1.006,TOU
research_20260521_1000-0423,user-006,EVSE-042,2026-05-21T23:47:37.247025Z,2026-05-22T00:27:37.247025Z,charge_only,13.685,13.685,0.0,13.685,TOU
research_20260521_1000-0424,user-005,EVSE-020,2026-05-21T21:57:38.128228Z,2026-05-21T23:12:38.128228Z,discharge_only,-13.758,0.0,13.758,-13.758,TOU
research_20260521_1000-0425,user-002,EVSE-048,2026-05-21T06:24:56.395301Z,2026-05-21T07:04:56.395301Z,charge_only,7.197,7.197,0.0,7.197,TOU
research_20260521_1000-0426,user-009,EVSE-013,2026-05-21T03:42:55.565446Z,2026-05-21T04:12:55.565446Z,bidirectional,-0.084,2.75,2.834,-0.084,TOU
research_20260521_1000-0427,user-002,EVSE-032,2026-05-21T20:27:57.798900Z,2026-05-21T21:27:57.798900Z,bidirectional,9.122,9.947,0.825,9.122,TOU
research_20260521_1000-0428,user-003,EVSE-048,2026-05-21T20:31:08.489932Z,2026-05-21T21:01:08.489932Z,charge_only,5.823,5.823,0.0,5.823,TOU
research_20260521_1000-0429,user-002,EVSE-014,2026-05-21T09:32:41.741533Z,2026-05-21T10:32:41.741533Z,bidirectional,1.148,4.205,3.057,1.148,TOU
research_20260521_1000-0430,user-001,EVSE-049,2026-05-21T21:02:50.868965Z,2026-05-21T21:42:50.868965Z,charge_only,4.452,4.452,0.0,4.452,TOU
research_20260521_1000-0431,user-008,EVSE-043,2026-05-21T07:58:12.127644Z,2026-05-21T08:28:12.127644Z,discharge_only,-10.744,0.0,10.744,-10.744,TOU
research_20260521_1000-0432,user-002,EVSE-006,2026-05-21T03:12:01.611264Z,2026-05-21T03:32:01.611264Z,charge_only,6.829,6.829,0.0,6.829,TOU
research_20260521_1000-0433,user-010,EVSE-028,2026-05-21T05:48:02.049803Z,2026-05-21T07:03:02.049803Z,bidirectional,-2.27,12.925,15.195,-2.27,TOU
research_20260521_1000-0434,user-009,EVSE-021,2026-05-21T16:21:58.157584Z,2026-05-21T17:01:58.157584Z,bidirectional,3.685,4.311,0.626,3.685,TOU
research_20260521_1000-0435,user-005,EVSE-049,2026-05-21T14:37:29.208949Z,2026-05-21T15:17:29.208949Z,discharge_only,-4.951,0.0,4.951,-4.951,TOU
research_20260521_1000-0436,user-005,EVSE-006,2026-05-21T22:31:41.397109Z,2026-05-21T23:31:41.397109Z,discharge_only,-21.893,0.0,21.893,-21.893,TOU
research_20260521_1000-0437,user-003,EVSE-019,2026-05-21T15:01:26.428952Z,2026-05-21T15:31:26.428952Z,charge_only,3.49,3.49,0.0,3.49,TOU
research_20260521_1000-0438,user-001,EVSE-009,2026-05-21T01:34:45.011094Z,2026-05-21T02:34:45.011094Z,charge_only,10.935,10.935,0.0,10.935,TOU
research_20260521_1000-0439,user-007,EVSE-001,2026-05-21T18:55:22.544768Z,2026-05-21T20:10:22.544768Z,charge_only,14.252,14.252,0.0,14.252,TOU
research_20260521_1000-0440,user-007,EVSE-050,2026-05-21T10:38:39.687448Z,2026-05-21T11:38:39.687448Z,charge_only,10.682,10.682,0.0,10.682,TOU
research_20260521_1000-0441,user-002,EVSE-046,2026-05-21T12:52:43.365259Z,2026-05-21T13:22:43.365259Z,bidirectional,0.023,2.627,2.604,0.023,TOU
research_20260521_1000-0442,user-006,EVSE-005,2026-05-21T23:06:00.821891Z,2026-05-22T00:06:00.821891Z,charge_only,21.187,21.187,0.0,21.187,TOU
research_20260521_1000-0443,user-003,EVSE-027,2026-05-21T17:45:08.444867Z,2026-05-21T19:00:08.444867Z,charge_only,8.63,8.63,0.0,8.63,TOU
research_20260521_1000-0444,user-008,EVSE-011,2026-05-21T12:05:22.344585Z,2026-05-21T13:20:22.344585Z,charge_only,9.508,9.508,0.0,9.508,TOU
research_20260521_1000-0445,user-002,EVSE-049,2026-05-21T23:18:51.794206Z,2026-05-22T00:18:51.794206Z,charge_only,7.112,7.112,0.0,7.112,TOU
research_20260521_1000-0446,user-002,EVSE-029,2026-05-21T21:55:49.802000Z,2026-05-21T22:15:49.802000Z,discharge_only,-2.396,0.0,2.396,-2.396,TOU
research_20260521_1000-0447,user-007,EVSE-043,2026-05-21T22:24:15.721613Z,2026-05-21T22:44:15.721613Z,bidirectional,0.3,4.166,3.866,0.3,TOU
research_20260521_1000-0448,user-008,EVSE-009,2026-05-21T04:53:57.771846Z,2026-05-21T06:08:57.771846Z,bidirectional,24.073,25.572,1.499,24.073,TOU
research_20260521_1000-0449,user-006,EVSE-022,2026-05-21T16:30:53.336044Z,2026-05-21T17:45:53.336044Z,bidirectional,2.779,5.91,3.131,2.779,TOU
research_20260521_1000-0450,user-008,EVSE-041,2026-05-21T09:35:20.536993Z,2026-05-21T10:15:20.536993Z,charge_only,14.358,14.358,0.0,14.358,TOU
research_20260521_1000-0451,user-010,EVSE-049,2026-05-21T18:52:04.832944Z,2026-05-21T19:52:04.832944Z,charge_only,21.722,21.722,0.0,21.722,TOU
research_20260521_1000-0452,user-004,EVSE-007,2026-05-21T19:14:07.920488Z,2026-05-21T19:44:07.920488Z,charge_only,3.618,3.618,0.0,3.618,TOU
research_20260521_1000-0453,user-007,EVSE-034,2026-05-21T08:15:59.301361Z,2026-05-21T08:35:59.301361Z,charge_only,3.631,3.631,0.0,3.631,TOU
research_20260521_1000-0454,user-007,EVSE-041,2026-05-21T02:54:07.290931Z,2026-05-21T03:14:07.290931Z,bidirectional,1.234,1.855,0.621,1.234,TOU
research_20260521_1000-0455,user-010,EVSE-032,2026-05-21T09:53:15.044625Z,2026-05-21T11:08:15.044625Z,charge_only,13.459,13.459,0.0,13.459,TOU
research_20260521_1000-0456,user-006,EVSE-011,2026-05-21T11:22:18.902017Z,2026-05-21T12:22:18.902017Z,charge_only,21.014,21.014,0.0,21.014,TOU
research_20260521_1000-0457,user-009,EVSE-028,2026-05-21T21:56:56.829657Z,2026-05-21T22:16:56.829657Z,discharge_only,-3.608,0.0,3.608,-3.608,TOU
research_20260521_1000-0458,user-006,EVSE-018,2026-05-21T04:40:30.814199Z,2026-05-21T05:20:30.814199Z,discharge_only,-7.438,0.0,7.438,-7.438,TOU
research_20260521_1000-0459,user-002,EVSE-023,2026-05-21T15:20:15.532626Z,2026-05-21T16:35:15.532626Z,discharge_only,-8.654,0.0,8.654,-8.654,TOU
research_20260521_1000-0460,user-007,EVSE-047,2026-05-21T04:15:31.182288Z,2026-05-21T04:35:31.182288Z,charge_only,3.871,3.871,0.0,3.871,TOU
research_20260521_1000-0461,user-009,EVSE-022,2026-05-21T09:53:42.885570Z,2026-05-21T11:08:42.885570Z,charge_only,13.555,13.555,0.0,13.555,TOU
research_20260521_1000-0462,user-007,EVSE-013,2026-05-21T05:40:30.487432Z,2026-05-21T06:55:30.487432Z,discharge_only,-13.45,0.0,13.45,-13.45,TOU
research_20260521_1000-0463,user-008,EVSE-034,2026-05-21T08:38:50.114375Z,2026-05-21T09:18:50.114375Z,bidirectional,2.562,3.727,1.165,2.562,TOU
research_20260521_1000-0464,user-009,EVSE-020,2026-05-21T23:43:05.531520Z,2026-05-22T00:23:05.531520Z,discharge_only,-7.525,0.0,7.525,-7.525,TOU
research_20260521_1000-0465,user-008,EVSE-030,2026-05-21T20:10:21.300013Z,2026-05-21T21:25:21.300013Z,charge_only,13.155,13.155,0.0,13.155,TOU
research_20260521_1000-0466,user-005,EVSE-003,2026-05-21T14:35:49.792219Z,2026-05-21T15:05:49.792219Z,bidirectional,0.378,2.969,2.591,0.378,TOU
research_20260521_1000-0467,user-005,EVSE-003,2026-05-21T02:48:07.176100Z,2026-05-21T04:03:07.176100Z,charge_only,14.054,14.054,0.0,14.054,TOU
research_20260521_1000-0468,user-008,EVSE-011,2026-05-21T14:50:08.158930Z,2026-05-21T15:50:08.158930Z,discharge_only,-7.592,0.0,7.592,-7.592,TOU
research_20260521_1000-0469,user-002,EVSE-029,2026-05-21T19:43:46.757423Z,2026-05-21T20:03:46.757423Z,charge_only,7.862,7.862,0.0,7.862,TOU
research_20260521_1000-0470,user-001,EVSE-002,2026-05-21T02:33:31.782226Z,2026-05-21T03:48:31.782226Z,discharge_only,-8.991,0.0,8.991,-8.991,TOU
research_20260521_1000-0471,user-004,EVSE-003,2026-05-21T07:39:51.496981Z,2026-05-21T07:59:51.496981Z,charge_only,2.519,2.519,0.0,2.519,TOU
research_20260521_1000-0472,user-006,EVSE-021,2026-05-21T16:14:20.484634Z,2026-05-21T16:44:20.484634Z,bidirectional,-0.089,5.501,5.59,-0.089,TOU
research_20260521_1000-0473,user-004,EVSE-037,2026-05-21T22:23:56.193057Z,2026-05-21T23:03:56.193057Z,charge_only,14.57,14.57,0.0,14.57,TOU
research_20260521_1000-0474,user-010,EVSE-048,2026-05-21T16:11:55.789273Z,2026-05-21T17:11:55.789273Z,charge_only,21.501,21.501,0.0,21.501,TOU
research_20260521_1000-0475,user-001,EVSE-018,2026-05-21T18:24:02.849851Z,2026-05-21T19:39:02.849851Z,discharge_only,-8.846,0.0,8.846,-8.846,TOU
research_20260521_1000-0476,user-001,EVSE-034,2026-05-21T11:28:56.584931Z,2026-05-21T12:28:56.584931Z,charge_only,22.216,22.216,0.0,22.216,TOU
research_20260521_1000-0477,user-001,EVSE-013,2026-05-21T22:25:57.101539Z,2026-05-21T23:25:57.101539Z,charge_only,7.434,7.434,0.0,7.434,TOU
research_20260521_1000-0478,user-004,EVSE-020,2026-05-21T16:42:32.098892Z,2026-05-21T17:57:32.098892Z,charge_only,13.724,13.724,0.0,13.724,TOU
research_20260521_1000-0479,user-003,EVSE-026,2026-05-21T17:48:29.995206Z,2026-05-21T18:48:29.995206Z,charge_only,10.704,10.704,0.0,10.704,TOU
research_20260521_1000-0480,user-008,EVSE-028,2026-05-21T16:35:45.144684Z,2026-05-21T17:50:45.144684Z,discharge_only,-9.096,0.0,9.096,-9.096,TOU
research_20260521_1000-0481,user-001,EVSE-043,2026-05-21T01:52:05.117532Z,2026-05-21T02:32:05.117532Z,charge_only,15.638,15.638,0.0,15.638,TOU
research_20260521_1000-0482,user-002,EVSE-049,2026-05-21T08:31:04.065442Z,2026-05-21T09:31:04.065442Z,charge_only,10.65,10.65,0.0,10.65,TOU
research_20260521_1000-0483,user-002,EVSE-032,2026-05-21T21:21:38.720203Z,2026-05-21T22:36:38.720203Z,charge_only,13.563,13.563,0.0,13.563,TOU
research_20260521_1000-0484,user-008,EVSE-007,2026-05-21T10:22:23.239608Z,2026-05-21T10:52:23.239608Z,bidirectional,-0.023,1.784,1.807,-0.023,TOU
research_20260521_1000-0485,user-005,EVSE-018,2026-05-21T21:55:34.909687Z,2026-05-21T22:15:34.909687Z,bidirectional,1.813,2.835,1.022,1.813,TOU
research_20260521_1000-0486,user-010,EVSE-031,2026-05-21T05:02:32.500699Z,2026-05-21T05:22:32.500699Z,bidirectional,1.236,1.695,0.459,1.236,TOU
research_20260521_1000-0487,user-006,EVSE-045,2026-05-21T15:05:04.165439Z,2026-05-21T15:45:04.165439Z,charge_only,7.293,7.293,0.0,7.293,TOU
research_20260521_1000-0488,user-003,EVSE-043,2026-05-21T23:22:01.211084Z,2026-05-21T23:42:01.211084Z,bidirectional,4.286,5.853,1.567,4.286,TOU
research_20260521_1000-0489,user-006,EVSE-031,2026-05-21T23:35:03.141725Z,2026-05-22T00:15:03.141725Z,charge_only,4.529,4.529,0.0,4.529,TOU
research_20260521_1000-0490,user-002,EVSE-030,2026-05-21T06:21:38.403006Z,2026-05-21T07:01:38.403006Z,bidirectional,8.109,11.652,3.543,8.109,TOU
research_20260521_1000-0491,user-002,EVSE-041,2026-05-21T12:24:40.637686Z,2026-05-21T13:39:40.637686Z,bidirectional,5.051,6.822,1.771,5.051,TOU
research_20260521_1000-0492,user-006,EVSE-009,2026-05-21T03:03:24.331554Z,2026-05-21T04:18:24.331554Z,bidirectional,4.679,15.986,11.307,4.679,TOU
research_20260521_1000-0493,user-010,EVSE-038,2026-05-21T06:17:50.294250Z,2026-05-21T06:57:50.294250Z,charge_only,4.775,4.775,0.0,4.775,TOU
research_20260521_1000-0494,user-009,EVSE-003,2026-05-21T03:31:35.921020Z,2026-05-21T04:11:35.921020Z,charge_only,4.988,4.988,0.0,4.988,TOU
research_20260521_1000-0495,user-002,EVSE-047,2026-05-21T17:25:13.700311Z,2026-05-21T18:40:13.700311Z,charge_only,13.144,13.144,0.0,13.144,TOU
research_20260521_1000-0496,user-003,EVSE-030,2026-05-21T00:11:52.138224Z,2026-05-21T01:26:52.138224Z,discharge_only,-13.187,0.0,13.187,-13.187,TOU
research_20260521_1000-0497,user-008,EVSE-044,2026-05-21T07:16:49.442558Z,2026-05-21T07:56:49.442558Z,bidirectional,2.207,3.318,1.111,2.207,TOU
research_20260521_1000-0498,user-002,EVSE-048,2026-05-21T15:26:57.555029Z,2026-05-21T16:26:57.555029Z,charge_only,7.568,7.568,0.0,7.568,TOU
research_20260521_1000-0499,user-002,EVSE-038,2026-05-21T05:19:04.057920Z,2026-05-21T06:19:04.057920Z,charge_only,10.965,10.965,0.0,10.965,TOU
research_20260521_1000-0500,user-007,EVSE-035,2026-05-21T16:49:21.406807Z,2026-05-21T17:19:21.406807Z,discharge_only,-3.34,0.0,3.34,-3.34,TOU
research_20260521_1000-0501,user-002,EVSE-036,2026-05-21T11:31:46.943583Z,2026-05-21T12:46:46.943583Z,charge_only,26.502,26.502,0.0,26.502,TOU
research_20260521_1000-0502,user-002,EVSE-014,2026-05-21T00:27:54.183231Z,2026-05-21T01:42:54.183231Z,discharge_only,-12.895,0.0,12.895,-12.895,TOU
research_20260521_1000-0503,user-001,EVSE-017,2026-05-21T18:17:34.529276Z,2026-05-21T18:47:34.529276Z,bidirectional,2.456,3.022,0.566,2.456,TOU
research_20260521_1000-0504,user-003,EVSE-018,2026-05-21T14:22:54.869949Z,2026-05-21T14:42:54.869949Z,charge_only,3.707,3.707,0.0,3.707,TOU
research_20260521_1000-0505,user-004,EVSE-022,2026-05-21T06:50:11.954774Z,2026-05-21T08:05:11.954774Z,charge_only,27.508,27.508,0.0,27.508,TOU
research_20260521_1000-0506,user-004,EVSE-034,2026-05-21T17:24:56.917613Z,2026-05-21T17:44:56.917613Z,charge_only,3.892,3.892,0.0,3.892,TOU
research_20260521_1000-0507,user-008,EVSE-044,2026-05-21T21:41:25.295852Z,2026-05-21T22:21:25.295852Z,charge_only,15.454,15.454,0.0,15.454,TOU
research_20260521_1000-0508,user-010,EVSE-027,2026-05-21T02:48:53.373252Z,2026-05-21T03:48:53.373252Z,charge_only,11.082,11.082,0.0,11.082,TOU
research_20260521_1000-0509,user-006,EVSE-028,2026-05-21T04:49:12.287148Z,2026-05-21T06:04:12.287148Z,bidirectional,1.112,7.754,6.642,1.112,TOU
research_20260521_1000-0510,user-003,EVSE-034,2026-05-21T12:28:17.726134Z,2026-05-21T13:43:17.726134Z,charge_only,26.098,26.098,0.0,26.098,TOU
research_20260521_1000-0511,user-008,EVSE-014,2026-05-21T00:49:54.466044Z,2026-05-21T02:04:54.466044Z,bidirectional,1.618,5.21,3.592,1.618,TOU
research_20260521_1000-0512,user-009,EVSE-020,2026-05-21T04:09:57.153723Z,2026-05-21T04:29:57.153723Z,charge_only,3.642,3.642,0.0,3.642,TOU
research_20260521_1000-0513,user-003,EVSE-032,2026-05-21T14:20:01.317144Z,2026-05-21T14:40:01.317144Z,discharge_only,-2.546,0.0,2.546,-2.546,TOU
research_20260521_1000-0514,user-005,EVSE-009,2026-05-21T18:33:25.371878Z,2026-05-21T19:33:25.371878Z,bidirectional,3.556,7.284,3.728,3.556,TOU
research_20260521_1000-0515,user-001,EVSE-049,2026-05-21T20:08:08.999906Z,2026-05-21T20:38:08.999906Z,charge_only,5.469,5.469,0.0,5.469,TOU
research_20260521_1000-0516,user-009,EVSE-028,2026-05-21T06:33:34.070312Z,2026-05-21T07:33:34.070312Z,bidirectional,6.376,6.948,0.572,6.376,TOU
research_20260521_1000-0517,user-009,EVSE-012,2026-05-21T19:29:55.275661Z,2026-05-21T20:09:55.275661Z,charge_only,4.693,4.693,0.0,4.693,TOU
research_20260521_1000-0518,user-003,EVSE-041,2026-05-21T18:28:41.205791Z,2026-05-21T18:58:41.205791Z,bidirectional,3.709,4.512,0.803,3.709,TOU
research_20260521_1000-0519,user-007,EVSE-012,2026-05-21T12:28:57.531470Z,2026-05-21T13:43:57.531470Z,charge_only,14.237,14.237,0.0,14.237,TOU
research_20260521_1000-0520,user-006,EVSE-039,2026-05-21T16:40:43.581547Z,2026-05-21T17:00:43.581547Z,bidirectional,2.941,5.031,2.09,2.941,TOU
research_20260521_1000-0521,user-004,EVSE-046,2026-05-21T09:57:34.128509Z,2026-05-21T10:17:34.128509Z,bidirectional,1.19,1.677,0.487,1.19,TOU
research_20260521_1000-0522,user-009,EVSE-036,2026-05-21T09:07:37.504114Z,2026-05-21T09:47:37.504114Z,charge_only,14.526,14.526,0.0,14.526,TOU
research_20260521_1000-0523,user-008,EVSE-037,2026-05-21T08:51:59.695240Z,2026-05-21T09:11:59.695240Z,bidirectional,-0.042,1.892,1.934,-0.042,TOU
research_20260521_1000-0524,user-004,EVSE-033,2026-05-21T06:12:22.206993Z,2026-05-21T07:12:22.206993Z,charge_only,11.408,11.408,0.0,11.408,TOU
research_20260521_1000-0525,user-009,EVSE-018,2026-05-21T17:46:16.689038Z,2026-05-21T18:16:16.689038Z,charge_only,5.576,5.576,0.0,5.576,TOU
research_20260521_1000-0526,user-001,EVSE-036,2026-05-21T08:33:55.506061Z,2026-05-21T09:03:55.506061Z,charge_only,3.703,3.703,0.0,3.703,TOU
research_20260521_1000-0527,user-010,EVSE-002,2026-05-21T16:54:21.042758Z,2026-05-21T17:14:21.042758Z,charge_only,7.363,7.363,0.0,7.363,TOU
research_20260521_1000-0528,user-010,EVSE-031,2026-05-21T21:25:43.347909Z,2026-05-21T22:25:43.347909Z,bidirectional,-0.097,10.847,10.944,-0.097,TOU
research_20260521_1000-0529,user-003,EVSE-044,2026-05-21T04:24:32.333868Z,2026-05-21T04:54:32.333868Z,charge_only,3.673,3.673,0.0,3.673,TOU
research_20260521_1000-0530,user-002,EVSE-006,2026-05-21T13:44:59.469351Z,2026-05-21T14:44:59.469351Z,charge_only,22.0,22.0,0.0,22.0,TOU
research_20260521_1000-0531,user-010,EVSE-049,2026-05-21T23:39:33.867493Z,2026-05-21T23:59:33.867493Z,charge_only,2.387,2.387,0.0,2.387,TOU
research_20260521_1000-0532,user-003,EVSE-023,2026-05-21T16:36:21.936637Z,2026-05-21T17:36:21.936637Z,bidirectional,1.285,4.327,3.042,1.285,TOU
research_20260521_1000-0533,user-007,EVSE-008,2026-05-21T07:30:03.392690Z,2026-05-21T07:50:03.392690Z,bidirectional,1.806,2.906,1.1,1.806,TOU
research_20260521_1000-0534,user-002,EVSE-042,2026-05-21T02:29:21.327182Z,2026-05-21T03:44:21.327182Z,bidirectional,1.456,5.146,3.69,1.456,TOU
research_20260521_1000-0535,user-008,EVSE-016,2026-05-21T06:40:15.924742Z,2026-05-21T07:40:15.924742Z,bidirectional,2.597,4.924,2.327,2.597,TOU
research_20260521_1000-0536,user-009,EVSE-004,2026-05-21T11:10:22.216113Z,2026-05-21T12:25:22.216113Z,charge_only,28.302,28.302,0.0,28.302,TOU
research_20260521_1000-0537,user-003,EVSE-046,2026-05-21T16:54:38.154306Z,2026-05-21T17:24:38.154306Z,charge_only,11.681,11.681,0.0,11.681,TOU
research_20260521_1000-0538,user-007,EVSE-010,2026-05-21T15:03:46.482419Z,2026-05-21T15:23:46.482419Z,charge_only,7.268,7.268,0.0,7.268,TOU
research_20260521_1000-0539,user-010,EVSE-039,2026-05-21T04:02:15.725418Z,2026-05-21T05:02:15.725418Z,charge_only,7.02,7.02,0.0,7.02,TOU
research_20260521_1000-0540,user-001,EVSE-026,2026-05-21T14:28:11.844371Z,2026-05-21T15:28:11.844371Z,charge_only,22.625,22.625,0.0,22.625,TOU
research_20260521_1000-0541,user-003,EVSE-005,2026-05-21T04:14:35.570976Z,2026-05-21T05:29:35.570976Z,charge_only,27.72,27.72,0.0,27.72,TOU
research_20260521_1000-0542,user-005,EVSE-004,2026-05-21T19:28:38.934863Z,2026-05-21T19:58:38.934863Z,charge_only,11.442,11.442,0.0,11.442,TOU
research_20260521_1000-0543,user-001,EVSE-033,2026-05-21T00:27:01.203446Z,2026-05-21T01:07:01.203446Z,charge_only,7.356,7.356,0.0,7.356,TOU
research_20260521_1000-0544,user-010,EVSE-033,2026-05-21T04:52:39.612734Z,2026-05-21T05:52:39.612734Z,charge_only,21.154,21.154,0.0,21.154,TOU
research_20260521_1000-0545,user-009,EVSE-040,2026-05-21T01:39:28.369623Z,2026-05-21T02:19:28.369623Z,charge_only,7.034,7.034,0.0,7.034,TOU
research_20260521_1000-0546,user-010,EVSE-006,2026-05-21T08:54:58.974556Z,2026-05-21T09:54:58.974556Z,charge_only,7.259,7.259,0.0,7.259,TOU
