session_id,user_id,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,receipt_hash,merkle_root,batch_root
run_20260521_224941-0332,user-002,5.9,8.527,2.627,5.9,2026-05-23T11:22:37.167597Z,2026-05-23T12:22:37.167597Z,2026-05-23,0x0187aeff963733e0dd09637b59e06a3eb3aa26811f2dd57fe4e4aefc772f21a0,0x8d2e24f81554e6b1f8b7cd12921a93aabec3ac1cae89ed5a3db6ea4352d43136,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0333,user-003,0.539,2.959,2.42,0.539,2026-05-23T02:28:45.459137Z,2026-05-23T02:58:45.459137Z,2026-05-23,0xaf663559beed0e239b826929f740dd8e83a1d9583b480b0b8b13a5209c3c3e17,0x6af6f0b7a2c7a80aeb9db6736aec1ae9fdd9e288ab63326c5fb7d8f47e12bb53,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0334,user-005,-10.975,0.0,10.975,-10.975,2026-05-23T05:19:58.045895Z,2026-05-23T06:19:58.045895Z,2026-05-23,0x0525aeddfa67426ad0fb8da80b35152a805e94a1496e2a1f57efd395aa8838e7,0x36d4cad40c5f53ba0e3cc1b3e10ccbd92a54813fc8e6e2429fa57c2b8db459c6,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0335,user-005,2.45,2.45,0.0,2.45,2026-05-23T21:30:15.993182Z,2026-05-23T21:50:15.993182Z,2026-05-23,0x30c34c4205d0b63e7fd9cb28e6069f6b4278cfc58b9564f5e262331b1cdf02b6,0xcb2905cc0f9e4d389d48e663861b58fc731d3452bede37c2c76afe8e86d5d23e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0336,user-007,6.954,6.954,0.0,6.954,2026-05-23T17:35:19.888032Z,2026-05-23T18:15:19.888032Z,2026-05-23,0xeb4f332539734796c7341c7e8e4b6801c4312705cb4caa87b6a770297f6b5f01,0x722236badf803cd2d010b2ea58b9790fee5f457ec2a3790b834bc1459429d8e3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0337,user-008,-14.036,0.0,14.036,-14.036,2026-05-23T21:04:28.004615Z,2026-05-23T22:19:28.004615Z,2026-05-23,0x6cae5b4af30459cf6fa03c2fd4a5238b298a40e154fce3d80cc255706889d0d4,0xb2d653d68ed03342a32f6b3342d91fed0a7a4186f1c78d28dc46f3d7f8e35b06,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0338,user-006,18.133,20.148,2.015,18.133,2026-05-23T12:18:26.093962Z,2026-05-23T13:18:26.093962Z,2026-05-23,0x42c30b3f7b0433c3858430d2691cad0e61d0ac7ee27a673142231ded431c60b9,0xde2cb4b67f0fdf00fe3f2a50bd9c34261bf66ccc4ddf11b2085691cbf88182f8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0339,user-002,14.314,14.314,0.0,14.314,2026-05-23T18:54:11.005621Z,2026-05-23T20:09:11.005621Z,2026-05-23,0xac7b0687c1c1371dc9bceca75e624a1427d13f0894a5d3db27e4c74f73fa92b2,0xc8519e91d6355387f96a3b9f4a8523304fdbcfa7386d3bbb238fb5a9f14348bb,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0340,user-010,2.331,2.331,0.0,2.331,2026-05-23T22:26:54.062036Z,2026-05-23T22:46:54.062036Z,2026-05-23,0xdf5b5cb8076f8d66972385f66979e091385f3259a3da102146b3fa352e363812,0xbd04b35579ae8c63525bb770fded02788a1dcc6e1055089fc905752c7325046d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0341,user-010,4.618,4.618,0.0,4.618,2026-05-23T10:52:55.553582Z,2026-05-23T11:32:55.553582Z,2026-05-23,0xdd132f0bfecfcc6b087748a665bff39694c3d3d7e7671ad5dbd65063a85bb4ef,0x6c19a04d925e80a6bb29f54b73f9fa8d92ff7b61a3d594f5ce6c32f0bc138788,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0342,user-010,3.59,3.59,0.0,3.59,2026-05-23T14:57:22.276754Z,2026-05-23T15:27:22.276754Z,2026-05-23,0x1874c24816a3a8e897c8dfc97ee897d0c58d758b7d8d11f8bf2b6d0349f24ab1,0xdd54c8f5881c9edf8a97fdf11a9413c56d6a3e8cfbff1e16c01c60878405f148,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0343,user-003,14.379,14.379,0.0,14.379,2026-05-23T19:02:07.757114Z,2026-05-23T19:42:07.757114Z,2026-05-23,0xf45aa2e03fd85b1914909b5086e54f7138a328ba5abc0f4559c01a9c8f24a530,0xc158e38d91a83853396a86a6803ea292fcf86a736e6d191a239692357aded227,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0344,user-004,9.321,9.321,0.0,9.321,2026-05-23T19:22:39.592734Z,2026-05-23T20:37:39.592734Z,2026-05-23,0xd9b447338da869d22599ca128560d033642b3fb10aa7eabeb9cb881c8d8c4164,0x74880e0358d3962fc0456e0fa91d374653882852c9161c8365d72b1c59dd045c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0345,user-007,12.164,13.124,0.96,12.164,2026-05-23T17:57:00.614232Z,2026-05-23T19:12:00.614232Z,2026-05-23,0x10eae27f6f88e381f1a753860f5daf088a13ad2e42b561fe28da45ec54617184,0x7b77d744a8ef627427b54957a03697ac1d09689e1a87a1c75c41a67f416be08a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0346,user-010,1.186,4.157,2.971,1.186,2026-05-23T12:21:27.173346Z,2026-05-23T13:21:27.173346Z,2026-05-23,0x289b37343e8b73976f3d9398fa9b7b3e1eead9d11c8779887ba88763f3f6ad48,0x62bda52c0191a9bcdea06819b7ecdb34b46665530d662f825fb88483bdf42160,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0347,user-005,8.951,8.951,0.0,8.951,2026-05-23T09:29:45.851082Z,2026-05-23T10:44:45.851082Z,2026-05-23,0x8dd0434965004f978e89e6b3b69825d317643fc2679072633ba45b49afc3fe50,0xf71ae5e6ffddb93e16b1a838f2623f1114fe9ab5d05acb6bbdff2b234ebd853b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0348,user-001,2.295,2.295,0.0,2.295,2026-05-23T13:57:24.511870Z,2026-05-23T14:17:24.511870Z,2026-05-23,0x58f1c1274b8a14fc2b256847408bb98265e683ccdb5e74b5a96870ee5a2434e1,0x7ceee4a5bd69b615771ace0a741201f747f549261cc2ff17d2b31a1cd042a36c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0349,user-004,7.575,7.575,0.0,7.575,2026-05-23T21:59:20.892332Z,2026-05-23T22:19:20.892332Z,2026-05-23,0x7f52403faaf48410b0b60802587972fd40e00b7eaf328d185df5c8beddb1ba1d,0xcb1c34c664d326024e8252477d1d4e51122829fa30389c2012577b444c0507c6,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0350,user-003,28.218,28.218,0.0,28.218,2026-05-23T07:06:14.492245Z,2026-05-23T08:21:14.492245Z,2026-05-23,0xf87db4546098f476430c653af66fea476b8ed7cb9047409e6ff7111b7a5cc0be,0x9da07bc889a9889022cbc1c03ce89e18404c869a1d9e75b13bc58e0fa2d8a021,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0351,user-002,14.106,14.106,0.0,14.106,2026-05-23T09:05:32.669683Z,2026-05-23T09:45:32.669683Z,2026-05-23,0xa1f313eb1a013a444e99f7e2f9fec36f889812cfe0f882d64cb66d6adb9954c1,0x81028ddb1749d6bf328e6596def6e2f6b91d0fd3b806a9874f5a1bb788dd8907,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0352,user-004,4.436,4.436,0.0,4.436,2026-05-23T20:39:41.738260Z,2026-05-23T21:19:41.738260Z,2026-05-23,0x69f90b062fec180e672bf51f5f0d90ed7491809bee45fbf3bafa869929ed7cb9,0x74ca0efeab72ed06167139f0da785bda48bce2d398e39afc3a841366ffcf32f4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0353,user-001,6.821,6.821,0.0,6.821,2026-05-23T22:27:44.902843Z,2026-05-23T23:07:44.902843Z,2026-05-23,0x854abb0fd50b7d41fe81570cc2a751b0a034d5168350598dac6bbe8c75427c8c,0x922c3ef1befe0d842fcbb8c368d969a94e01de5df258b71025d9d14a627649bd,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0354,user-002,4.936,6.182,1.246,4.936,2026-05-23T19:27:46.250480Z,2026-05-23T20:27:46.250480Z,2026-05-23,0xf442cedbb390306c7964c5722f7f5fb260adef66faa63a885a66dabe70a44152,0xd35e677bb911572df8024e1065ceeed03955800da02a4ea04b56888f15f7aa5a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0355,user-001,2.396,2.396,0.0,2.396,2026-05-23T16:59:12.948725Z,2026-05-23T17:19:12.948725Z,2026-05-23,0xdd3851d5a100f394faf7d2763b0d81c64d2e0c4c850a7483f1df632a6fccb85b,0x8514685e46b6927f063c4175d6804de913ea2ef65d0c5538ab29c8cade500f1a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0356,user-008,-28.039,0.0,28.039,-28.039,2026-05-23T09:44:33.933163Z,2026-05-23T10:59:33.933163Z,2026-05-23,0x604e35a12395d762aed9b72ad9d336dd2a60fe9a8eeb54725bd681aa74ec8727,0x9ace6a9253704445dc7da54c5b198e831d864c0c91f36f3999e102985bda6d79,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0357,user-003,2.315,2.315,0.0,2.315,2026-05-23T20:06:47.592778Z,2026-05-23T20:26:47.592778Z,2026-05-23,0x1629f5def26004dfb50e77ade8f1a4330f6d592784f3255a19dde20a583e42d2,0x380dd3f96521d280427c490a729942846b7870e43e1a9ae7cb65e39acb05bfeb,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0358,user-006,21.939,21.939,0.0,21.939,2026-05-23T20:25:57.619847Z,2026-05-23T21:25:57.619847Z,2026-05-23,0xa85fa75c2c5453a5769c7e3275f3c0070de1969e4006111c3e874f9c736e9728,0x5828b1adcb79459bdf8799f3f1dda0d4c287cd781e8db470a90ee2af02fdb70b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0359,user-010,27.094,27.094,0.0,27.094,2026-05-23T07:58:40.900002Z,2026-05-23T09:13:40.900002Z,2026-05-23,0xd0d08fe01430576d41d6259b9b3c23ce63d6e7b33bbfd9465d04b8e4f6c01148,0x191e95c816327a20f2eec5ac8994afd9447d547eb1627ba76601ee790427807d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0360,user-008,-7.46,0.0,7.46,-7.46,2026-05-23T07:44:01.723262Z,2026-05-23T08:04:01.723262Z,2026-05-23,0x439fc1f97f75b6391f776dfa2972af224a20ad70ef76c8e544deba8dcecd40f4,0x1c9f3ab93f58042b243508e8ce89acf57746c09c778d0c55cd9c8c152b8b1be1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0361,user-007,1.108,3.024,1.916,1.108,2026-05-23T15:06:43.970842Z,2026-05-23T15:46:43.970842Z,2026-05-23,0x712b928728f5474697f619681d6b9c2eea8eae7796e034e0eb9f0ba74d0433cc,0x004bdbd522248ef12645f1742554395fd3e48c0e97216b5cd4325e83c8cb60ac,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0362,user-007,11.776,19.485,7.709,11.776,2026-05-23T20:38:01.351853Z,2026-05-23T21:53:01.351853Z,2026-05-23,0x1e670219fa675fa256ef772af841ccce6266060b7cb7fd459d8a4ce1c103ab36,0xc3a8f9ff4da54fa66bcab237c630928a3834c861dfb79ed286f8f44c1ea8e327,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0363,user-008,-14.763,0.0,14.763,-14.763,2026-05-23T22:58:11.076192Z,2026-05-23T23:38:11.076192Z,2026-05-23,0x18b76acc8ba4cccc7de636402b4ec88cd7f5d2a7bb343a3d87d1b7f09378c6b2,0xa1bb1bdcbee4fe497c3a23ec46fe2a51d632e3dcea13528699b27ea11e68dfd4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0364,user-003,1.361,2.371,1.01,1.361,2026-05-23T12:10:41.006115Z,2026-05-23T12:40:41.006115Z,2026-05-23,0xc6f7ae68b44fcfa22a5f47ea686ae1347b35857a576e52244bb2f0e06417a467,0xebad9a73ee3deadedbdb97401d761b30dc6a3b97977d34e9f0673d5784b2d1a2,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0365,user-002,9.305,9.305,0.0,9.305,2026-05-23T15:01:35.328540Z,2026-05-23T16:16:35.328540Z,2026-05-23,0xe61370db285dea8530834aa02470e380cc3b9830b9c9a3c81c984b27785d4776,0x777d8ba46cbea63cc9737e06e985b191e047c2374f3489078dcf40258db47b0d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0366,user-006,7.036,7.036,0.0,7.036,2026-05-23T03:02:40.913183Z,2026-05-23T03:42:40.913183Z,2026-05-23,0x167495a58551b770e827efd83f60796eff7c65da79fe9e96b5a456224bd9b1a1,0x7386f6cb6e661ff7f896228be402a6307643e91aa42f8be70098ef408063fb98,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0367,user-004,3.586,3.586,0.0,3.586,2026-05-23T20:16:26.455369Z,2026-05-23T20:46:26.455369Z,2026-05-23,0xfe1f0d8020971ef8b181441c13146b9f1b207ac68724e68c6516414e4b37c873,0x5ddbc61e4b28f01de2bfcedc88d48309fd5eba906c9340eaed6a04378c01b62b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0368,user-002,-3.209,0.0,3.209,-3.209,2026-05-23T04:19:51.814114Z,2026-05-23T04:39:51.814114Z,2026-05-23,0x93889388360cc1a7d122fea84a06dacf1a5dd4e8fcb17a9cbdc5a1eff6b0fc97,0x2c5d2c68c0e6a679b8857c1c11627f2a9fb30a49ea0f7855c84baa99a841461e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0369,user-005,1.254,1.885,0.631,1.254,2026-05-23T23:17:35.175984Z,2026-05-23T23:37:35.175984Z,2026-05-23,0x863fa072b601652407921efe7e6c6702fb6bd83e7a5cc9d1c601af980b24b990,0xb0c4a64c3bd69d1efa9bbfb4b811d75b2a1a6637206a3bd56d802462c50082cd,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0370,user-001,6.162,6.742,0.58,6.162,2026-05-23T05:23:26.584585Z,2026-05-23T06:23:26.584585Z,2026-05-23,0x02e6144d624b841bcd6eddb20d723a9c2ec2ddb241e0dcea67a8cfc28f45a662,0x3851b30a63dcae77031249876c07f1a02e05f50270592505bd609eb0235b0b3a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0371,user-005,3.578,5.416,1.838,3.578,2026-05-23T01:12:44.405321Z,2026-05-23T01:52:44.405321Z,2026-05-23,0x7600129e4d5971beead77d52d0d78abadd594b0f78ff8883851d93365b7de3d9,0x50eb99a4291eed1c9c8067d56258eee8ee3a4acd283f1299da53462d8beef2e4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0372,user-004,11.419,11.419,0.0,11.419,2026-05-23T01:53:30.771823Z,2026-05-23T02:53:30.771823Z,2026-05-23,0xfa01f2b5ef46d32139d778e5df2f1e4c9687516a128152b1487d7ba9fd67e70f,0xec7a4cd37e951e24375cf4ee734548cc286882773a8a21560b0508c5085889e1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0373,user-009,3.669,3.669,0.0,3.669,2026-05-23T06:39:07.400153Z,2026-05-23T06:59:07.400153Z,2026-05-23,0x7160e56970871a932d918afeee0f6884ed3be58ca4655ccb099211d34a502f1d,0x81e77f0337963b854b056d57a3436d64a5df25658b9a1962470bc32081a67c17,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0374,user-007,3.466,3.466,0.0,3.466,2026-05-23T19:27:08.977238Z,2026-05-23T19:47:08.977238Z,2026-05-23,0x924a4188064183012f2fdec5154b195317c6003af083081cd30588b89f01c824,0x26348f72518d2c598e4d091c1c3cb23af72979b9ac458904cc767b14ef4e5d20,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0375,user-002,11.13,11.13,0.0,11.13,2026-05-23T21:07:19.578288Z,2026-05-23T22:07:19.578288Z,2026-05-23,0x97fce5addb24d2ab32485fcdbdf8206501d9e6f19b0f90f5f69f2d7e3e3ea6d7,0xb30e4701c052d742f6b65e8d5343dddd1b89d49661ee1cc94c917cdb14c7e264,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0376,user-005,10.875,10.875,0.0,10.875,2026-05-23T05:49:55.425660Z,2026-05-23T06:49:55.425660Z,2026-05-23,0xd811db6eb1ac1b1a123b39b7dbb63e5a80d6fe099ea9392b76d50b2cc52129ec,0xa175bc90fb2c17037af008a245cca4f5d5930210d0cef8acfc9e7443562e6178,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0377,user-003,-4.485,0.0,4.485,-4.485,2026-05-23T14:48:00.510289Z,2026-05-23T15:28:00.510289Z,2026-05-23,0xa34bf2af329e9bc0fffea36985754d988642abc4edec86d54e172e728de32187,0x817b16b919cfa1ae49440fadb3a1f497b91bebefc58c4b65e1398ae74f265e53,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0378,user-009,3.972,3.972,0.0,3.972,2026-05-23T10:51:52.029079Z,2026-05-23T11:11:52.029079Z,2026-05-23,0xe26540e4ced13464ba3e18cfa37969121a1d48e1e633079318ae3be17e5613a2,0x0e1e489dcb4ccad675cd0d5f55bf6ea5ec08135c7592d599550efebfa666638a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0379,user-005,-5.246,0.0,5.246,-5.246,2026-05-23T02:45:01.900209Z,2026-05-23T03:15:01.900209Z,2026-05-23,0x2e8e010e5b88e4b82cbf288d78a7336a745ff1cda3849c336b6942289b31ab4e,0x6815c989a1d9666da83d94c3930191f089d5aebd976244249e41958fd577f3ff,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0380,user-003,11.611,11.611,0.0,11.611,2026-05-23T11:49:22.411787Z,2026-05-23T12:49:22.411787Z,2026-05-23,0xc8e06ace95284009bf406d40f7ee97e7af3b4a4ce132e752bc0541524595b028,0x449a8ce21564c55faddb5cf98c047b590fb9b5f3ed25172e7c739529d2306fb5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0381,user-006,3.49,5.395,1.905,3.49,2026-05-23T14:05:49.282339Z,2026-05-23T14:25:49.282339Z,2026-05-23,0xfb81af286cbfe4d41ca51f0bcff2a5572151040a6e69ba89bc793a12c1c71fe4,0xa818f5a799d70df7cff7a8bfead73ff2a0c80553c09bbfd46f27914545bddfb5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0382,user-006,21.571,21.571,0.0,21.571,2026-05-23T23:05:10.573486Z,2026-05-24T00:05:10.573486Z,2026-05-23,0xd59c0f4fbd95a234e164a414d3e2d822c269f9cec5683c614d3ebcc3d26b38e7,0xf898c06a4f6865db694b8df090501728a287d1dbe0394c7419c24c9518d0b0ca,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0383,user-005,7.502,7.502,0.0,7.502,2026-05-23T15:15:47.916017Z,2026-05-23T16:15:47.916017Z,2026-05-23,0xa43afe137404c438d5914761f7af4eb750e977c239f375b28eca25fa7f163c76,0x64f2ae55b7ef0066305d649cc26c202569626bd82e32a7b26dc32b4f0d5a72e0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0384,user-010,9.603,10.418,0.815,9.603,2026-05-23T04:45:17.557985Z,2026-05-23T05:45:17.557985Z,2026-05-23,0x0e070e702a6ac55a3a361bc117764ee36b5d62361b60d7be910ab1e365f12ef1,0x9c0aa403631664ef88e8fa3440753f78dbcfbad443cc0b117c016d15091b2e70,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0385,user-004,10.452,10.452,0.0,10.452,2026-05-23T08:07:26.342936Z,2026-05-23T09:07:26.342936Z,2026-05-23,0xaac0c254a88d7d7b27d93396fde0ad016a0621e95054a8bac243716e61c31a9a,0x84336460752c1d6ea3204391b3d64ee3e9afb4e117ecbcca77e2929ba6d6638e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0386,user-002,10.75,10.75,0.0,10.75,2026-05-23T08:46:08.665006Z,2026-05-23T09:46:08.665006Z,2026-05-23,0x3c613da47d9cc59ef19fe903dc7a9f50b206dfc8fd8f5f4be5e1433eb8aa8177,0x8da4a3e5f3bd49a03fac6f5ef59a34a8c8f22311e21a23fd41ee4d6bd0d181c1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0387,user-001,14.764,14.764,0.0,14.764,2026-05-23T17:46:54.512379Z,2026-05-23T18:26:54.512379Z,2026-05-23,0xe42c7178f5c75e6d302a52adb7e734356ca43723c9da9b796349a7c6eed5fcd9,0x8a05026a3fb74ebc2210e7144833e6a08069adb893f427d72dc4d9da4986f5a1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0388,user-006,3.794,3.794,0.0,3.794,2026-05-23T07:51:47.532855Z,2026-05-23T08:11:47.532855Z,2026-05-23,0x4d574008b78bf7d93b559bf1ff2ec1959e6eb184623d9a4e52aff59919cff4f7,0xcfc7c62a8c68aaf37f4e0e7af8561dd6f2be6e293cabbac8fe3e08882e7231d8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0389,user-009,2.468,2.468,0.0,2.468,2026-05-23T17:56:23.783750Z,2026-05-23T18:16:23.783750Z,2026-05-23,0xd77897f76e51a330edc6488454c1e9cf7f2a7548c9a124a579d6f6e4da91c840,0x0bf1f76590f0cd3f794fc01dbeca7e8596f5dd19c8501d5285690c924bc5bafe,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0390,user-004,3.29,3.29,0.0,3.29,2026-05-23T20:31:14.388688Z,2026-05-23T21:01:14.388688Z,2026-05-23,0x6b51a3d13fd0bec50f4d416c4883fd65c51b580511da4d057768dd40134c38f8,0x078d0be1212d3c3405b00f883b37d8187bce334c930fcdbeab479f0f3e3ada8d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0391,user-004,5.531,5.531,0.0,5.531,2026-05-23T00:51:49.554627Z,2026-05-23T01:21:49.554627Z,2026-05-23,0xff98d387ca532a48db553070f7640b6d26ac524e54c945af4a4c503f4bbcb60b,0x6b72e514c06389cda45df06c7448fe491a0660790b664dbe945a83d1781a9601,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0392,user-004,11.012,11.012,0.0,11.012,2026-05-23T17:54:42.277767Z,2026-05-23T18:54:42.277767Z,2026-05-23,0xa450e2f9b36b85a3a553b622c9966f427aa3b4bd8f881941473ca4c55c351e88,0xc86262c840576adc3c3aeeb4a6ef39c2caa78854ca55b049e70f67ec6320f7d8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0393,user-003,-15.322,0.0,15.322,-15.322,2026-05-23T02:00:07.034773Z,2026-05-23T02:40:07.034773Z,2026-05-23,0x765b6cee9ff271aa9e29c4b8634a43dcebfb75ffaae31f76f3442a0e986cd3c6,0x5210edf80aff8915930ba3be7241f3ed7d3e7ee1bab633f5661fde07199ccbff,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0394,user-009,20.878,20.878,0.0,20.878,2026-05-23T22:23:25.870988Z,2026-05-23T23:23:25.870988Z,2026-05-23,0xb55334f137dc84852e2249178d31e882c6acd851a3fc7da420189675060b0ddb,0xb9437a8276eab0ebb732a779ea92c3e34a471d442afb810df2a520e6fecfbfc4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0395,user-003,11.475,11.475,0.0,11.475,2026-05-23T03:39:22.618865Z,2026-05-23T04:39:22.618865Z,2026-05-23,0xd64a7638e93cde06231ded9dcc763608d55c3c6b28470bafe3ef4f98ab5e5764,0x88be829a549fad7ade9a57acd71e1841254e8d2b201fed3ca841c8eed514667f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0396,user-010,1.911,2.725,0.814,1.911,2026-05-23T08:56:39.396310Z,2026-05-23T09:16:39.396310Z,2026-05-23,0x9e41d15d22af30db2cee6659a0f4e8b67c2885f18bc7dda1fd1364565d59100f,0x043045fc9d90160ee9911dd2b5b1819c45c0f0743c6bbadd1ac77df81b85ca24,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0397,user-001,11.129,11.129,0.0,11.129,2026-05-23T06:44:14.392180Z,2026-05-23T07:44:14.392180Z,2026-05-23,0x055f2f89cf69e0dbcb1f4f5434cfa5df3fefbf65b2eb9d6fee8b55780cd2b643,0xe2b1a93dec7a4c8bdb1f2a6b977a4d33faaf11dc553923e802aa57c0e4bc1202,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
